;value;words
0;-0.1833;nan
0;-0.0504;neustart
0;-0.0504;neustarts
0;-0.0048;niedergang
0;-0.0048;niedergangs
0;-0.0048;niederganges
0;-0.0048;niedergange
0;-0.0048;niedergaenge
0;-0.0048;niedergaengen
0;-0.0048;niedergeschlagenheit
0;-0.0048;niedergeschlagenheiten
0;-0.3651;niederlage
0;-0.3651;niederlagen
0;-0.2187;not
0;-0.2187;noeten
0;-0.2187;noete
0;-0.0468;notfall
0;-0.0468;notfalles
0;-0.0468;notfaellen
0;-0.0468;notfalls
0;-0.0468;notfaelle
0;-0.0468;notfalle
0;-0.0048;notstand
0;-0.0048;notstandes
0;-0.0048;notstaenden
0;-0.0048;notstands
0;-0.0048;notstaende
0;-0.0048;notstande
0;-0.0048;nan
0;-0.0048;noetigung
0;-0.0048;noetigungen
0;-0.3299;oberflaechlichkeit
0;-0.3299;oberflaechlichkeiten
0;-0.0048;offensive
0;-0.0048;offensiven
0;-0.3631;opposition
0;-0.3631;oppositionen
0;-0.3429;panik
0;-0.3429;paniken
0;-0.1901;panne
0;-0.1901;pannen
0;-0.4823;pech
0;-0.4823;peches
0;-0.4823;pechen
0;-0.4823;peche
0;-0.4823;pechs
0;-0.4715;nan
0;-0.3456;pest
0;-0.3456;pests
0;-0.3577;pflicht
0;-0.3577;pflichten
0;-0.3323;pleite
0;-0.3323;pleiten
0;-0.0048;preissturz
0;-0.0048;preisstuerze
0;-0.0048;preisstuerzen
0;-0.0048;preissturzes
0;-0.0048;preissturze
0;-0.0048;preissturzen
0;-0.3865;problem
0;-0.3865;probleme
0;-0.3865;problemen
0;-0.3865;problems
0;-0.4893;nan
0;-0.3564;protest
0;-0.3564;protestes
0;-0.3564;protests
0;-0.3564;proteste
0;-0.3564;protesten
0;-0.0048;provisorium
0;-0.0048;provisorien
0;-0.0048;provisoriums
0;-0.0048;provokation
0;-0.0048;provokationen
0;-0.0402;qual
0;-0.0402;qualen
0;-0.3096;qualitaetsminderung
0;-0.3096;qualitaetsminderungen
0;-0.3534;nan
0;-0.0048;ratlosigkeit
0;-0.0048;ratlosigkeiten
0;-0.0048;raub
0;-0.0048;raubs
0;-0.0048;raubes
0;-0.0048;rauben
0;-0.0048;raube
0;-0.0048;rebell
0;-0.0048;rebellen
0;-0.0048;rebellion
0;-0.0048;rebellionen
0;-0.0499;rechtswidrigkeit
0;-0.0499;rechtswidrigkeiten
0;-0.0048;redundanz
0;-0.0048;redundanzen
0;-0.0048;reinfall
0;-0.0048;reinfaelle
0;-0.0048;reinfalls
0;-0.0048;reinfaellen
0;-0.0048;reinfalles
0;-0.0048;reinfalle
0;-0.0048;reklamation
0;-0.0048;reklamationen
0;-0.0048;reparatur
0;-0.0048;reparaturen
0;-0.0048;revolte
0;-0.0048;revolten
0;-0.0048;revolution
0;-0.0048;revolutionen
0;-0.3454;rezession
0;-0.3454;rezessionen
0;-0.687;risiko
0;-0.687;risikos
0;-0.687;risiken
0;-0.0502;rivale
0;-0.0502;rivalen
0;-0.0048;rivalitaet
0;-0.0048;rivalitaeten
0;-0.0048;rost
0;-0.0048;rostes
0;-0.0048;rosten
0;-0.0048;roste
0;-0.0048;ruin
0;-0.0048;ruins
0;-0.0048;rutsch
0;-0.0048;rutschs
0;-0.0048;rutschen
0;-0.0048;rutsches
0;-0.0048;rutsche
0;-0.0048;raetselraten
0;-0.0048;raetselratens
0;-0.3508;raeuber
0;-0.3508;raeubers
0;-0.3508;raeubern
0;-0.0048;rueckfall
0;-0.0048;rueckfalls
0;-0.0048;rueckfaellen
0;-0.0048;rueckfaelle
0;-0.0048;rueckfalles
0;-0.2096;rueckgang
0;-0.2096;rueckgangs
0;-0.2096;rueckganges
0;-0.2096;rueckgaengen
0;-0.2096;rueckgaenge
0;-0.2096;rueckgange
0;-0.0048;rueckschritt
0;-0.0048;rueckschritten
0;-0.0048;rueckschritts
0;-0.0048;rueckschritte
0;-0.0048;rueckschrittes
0;-0.3465;ruecksendung
0;-0.3465;ruecksendungen
0;-0.0048;ruecksichtslosigkeit
0;-0.0048;ruecksichtslosigkeiten
0;-0.063;rueckstand
0;-0.063;rueckstaenden
0;-0.063;rueckstands
0;-0.063;rueckstaende
0;-0.063;rueckstandes
0;-0.0048;rueckstaendigkeit
0;-0.0048;rueckstaendigkeiten
0;-0.0048;ruecktritt
0;-0.0048;ruecktritte
0;-0.0048;ruecktritts
0;-0.0048;ruecktrittes
0;-0.0048;ruecktritten
0;-0.3501;rueckzug
0;-0.3501;rueckzugs
0;-0.3501;rueckzuges
0;-0.3501;rueckzuege
0;-0.3501;rueckzuegen
0;-0.0048;sabotage
0;-0.0048;sabotagen
0;-0.3455;sackgasse
0;-0.3455;sackgassen
0;-0.5299;schaden
0;-0.5299;schadens
0;-0.5299;schaeden
0;-0.0048;schadensbild
0;-0.0048;schadensbildern
0;-0.0048;schadensbilder
0;-0.0048;schadensbilds
0;-0.0048;schadensbildes
0;-0.0048;schadensbilde
0;-0.4829;nan
0;-0.0048;schande
0;-0.0048;schanden
0;-0.2023;scheidung
0;-0.2023;scheidungen
0;-0.3524;scheitern
0;-0.3524;scheiterns
0;-0.0048;schelte
0;-0.0048;schelten
0;-0.0048;scheusslichkeit
0;-0.0048;scheusslichkeiten
0;-0.0048;schlachtfeld
0;-0.0048;schlachtfeldern
0;-0.0048;schlachtfeldes
0;-0.0048;schlachtfelder
0;-0.0048;schlachtfelds
0;-0.0048;schlachtfelde
0;-0.0048;schlag
0;-0.0048;schlages
0;-0.0048;schlags
0;-0.0048;schlaegen
0;-0.0048;schlaege
0;-0.0048;schlage
0;-0.0048;schlamperei
0;-0.0048;schlampereien
0;-0.4646;schlechtigkeit
0;-0.4646;schlechtigkeiten
0;-0.0048;schlitterbahn
0;-0.0048;schlitterbahnen
0;-0.0048;schlaegerei
0;-0.0048;schlaegereien
0;-0.0048;schmerz
0;-0.0048;schmerzes
0;-0.0048;schmerze
0;-0.0048;schmerzen
0;-0.0048;schmuggel
0;-0.0048;schmuggels
0;-0.0048;schmuggeln
0;-0.0542;schmutz
0;-0.0542;schmutze
0;-0.0542;schmutzes
0;-0.0048;schock
0;-0.0048;schocks
0;-0.0048;schocke
0;-0.0048;schocken
0;-0.0048;schockes
0;-0.0048;schramme
0;-0.0048;schrammen
0;-0.194;schreck
0;-0.194;schrecke
0;-0.194;schrecken
0;-0.194;schrecks
0;-0.194;schreckes
0;-0.0534;schrott
0;-0.0534;schrottes
0;-0.0534;schrotts
0;-0.0534;schrotte
0;-0.0534;schrotten
0;-0.0048;schraeglauf
0;-0.0048;schraeglaeufen
0;-0.0048;schraeglaufs
0;-0.0048;schraeglaufes
0;-0.0048;schraeglaeufe
0;-0.0048;schraeglaufe
0;-0.0048;schubs
0;-0.0048;schubse
0;-0.0048;schubsen
0;-0.0048;schubses
0;-0.9686;schuld
0;-0.9686;schulden
0;-0.0048;schuldner
0;-0.0048;schuldnern
0;-0.0048;schuldners
0;-0.0048;schuldnerin
0;-0.0048;schuldnerinnen
0;-0.3306;schurke
0;-0.3306;schurken
0;-0.0483;schwierigkeit
0;-0.0483;schwierigkeiten
0;-0.0048;schwund
0;-0.0048;schwunds
0;-0.0048;schwundes
0;-0.5035;schwaeche
0;-0.5035;schwaechen
0;-0.337;schwaechung
0;-0.337;schwaechungen
0;-0.0048;schaedigung
0;-0.0048;schaedigungen
0;-0.0545;senkung
0;-0.0545;senkungen
0;-0.0048;sinnlosigkeit
0;-0.0048;sinnlosigkeiten
0;-0.3313;sintflut
0;-0.3313;sintfluten
0;-0.0048;skandal
0;-0.0048;skandals
0;-0.0048;skandale
0;-0.0048;skandalen
0;-0.3281;sklave
0;-0.3281;sklaven
0;-0.0048;sklavenarbeit
0;-0.0048;sklavenarbeiten
0;-0.3618;sorge
0;-0.3618;sorgen
0;-0.3357;spott
0;-0.3357;spotte
0;-0.3357;spottes
0;-0.3357;spotts
0;-0.0048;sprengstoff
0;-0.0048;sprengstoffes
0;-0.0048;sprengstoffs
0;-0.0048;sprengstoffe
0;-0.0048;sprengstoffen
0;-0.0048;sprengung
0;-0.0048;sprengungen
0;-0.0048;stagnation
0;-0.0048;stagnationen
0;-0.0438;stau
0;-0.0438;staus
0;-0.0438;staues
0;-0.0438;staue
0;-0.0438;stauen
0;-0.0539;sterben
0;-0.0539;sterbens
0;-0.0048;steuerhinterziehung
0;-0.0048;steuerhinterziehungen
0;-0.0048;stilllegung
0;-0.0048;stilllegungen
0;-0.0048;stillstand
0;-0.0048;stillstaenden
0;-0.0048;stillstandes
0;-0.0048;stillstande
0;-0.0048;stillstands
0;-0.0048;stillstaende
0;-0.0048;stornierung
0;-0.0048;stornierungen
0;-0.0048;stoss
0;-0.0048;stosses
0;-0.0048;stosse
0;-0.0048;stoessen
0;-0.0048;stoesse
0;-0.0048;strafverfahren
0;-0.0048;strafverfahrens
0;-0.0048;strapaze
0;-0.0048;strapazen
0;-0.0048;streik
0;-0.0048;streiks
0;-0.0048;streikes
0;-0.0048;streike
0;-0.0048;streiken
0;-0.6632;streit
0;-0.6632;streites
0;-0.6632;streits
0;-0.6632;streiten
0;-0.6632;streite
0;-0.0048;nan
0;-0.0048;stress
0;-0.0048;stresse
0;-0.0048;stresses
0;-0.1894;sturheit
0;-0.1894;sturheiten
0;-0.6316;sturz
0;-0.6316;sturze
0;-0.6316;sturzen
0;-0.6316;stuerze
0;-0.6316;sturzes
0;-0.6316;stuerzen
0;-0.3569;stoerung
0;-0.3569;stoerungen
0;-0.3505;sucht
0;-0.3505;suechte
0;-0.3505;suechten
0;-0.3505;suchten
0;-0.3285;suendenbock
0;-0.3285;suendenbockes
0;-0.3285;suendenboecke
0;-0.3285;suendenboecken
0;-0.3285;suendenbocks
0;-0.0048;tabu
0;-0.0048;tabus
0;-0.0048;terror
0;-0.0048;terrors
0;-0.3553;nan
0;-0.322;teuerung
0;-0.322;teuerungen
0;-0.0048;teuerungsrate
0;-0.0048;teuerungsraten
0;-0.479;teufelskreis
0;-0.479;teufelskreise
0;-0.479;teufelskreisen
0;-0.479;teufelskreises
0;-0.0697;tod
0;-0.0697;tods
0;-0.0697;todes
0;-0.0697;tode
0;-0.0697;toden
0;-0.0048;todesfall
0;-0.0048;todesfaelle
0;-0.0048;todesfaellen
0;-0.0048;todesfalls
0;-0.0048;todesfalles
0;-0.0048;todesfalle
0;-0.0048;todesstrafe
0;-0.0048;todesstrafen
0;-0.0048;torheit
0;-0.0048;torheiten
0;-0.0048;totschlag
0;-0.0048;totschlage
0;-0.0048;totschlags
0;-0.0048;totschlages
0;-0.0048;tragoedie
0;-0.0048;tragoedien
0;-0.0048;nan
0;-0.0048;trauma
0;-0.0048;traumen
0;-0.0048;traumas
0;-0.0048;traumata
0;-0.0457;traurigkeit
0;-0.0457;traurigkeiten
0;-0.5071;trennung
0;-0.5071;trennungen
0;-0.0555;tristesse
0;-0.0555;tristessen
0;-0.0048;trostlosigkeit
0;-0.0048;trostlosigkeiten
0;-0.0048;trott
0;-0.0048;trottes
0;-0.0048;trotten
0;-0.0048;trotts
0;-0.0048;trotte
0;-0.0048;nan
0;-0.0048;trugschluss
0;-0.0048;trugschlusse
0;-0.0048;trugschlusses
0;-0.0048;trugschluesse
0;-0.0048;trugschluessen
0;-0.1937;traegheit
0;-0.1937;traegheiten
0;-0.0562;traene
0;-0.0562;traenen
0;-0.189;truebsal
0;-0.189;truebsalen
0;-0.189;truebsale
0;-0.0048;turbulenz
0;-0.0048;turbulenzen
0;-0.3243;tyrannei
0;-0.3243;tyranneien
0;-0.3445;taeuschung
0;-0.3445;taeuschungen
0;-0.343;umtausch
0;-0.343;umtauschen
0;-0.343;umtausches
0;-0.343;umtauschs
0;-0.343;umtaeusche
0;-0.343;umtausche
0;-0.343;umtaeuschen
0;-0.3291;unbehagen
0;-0.3291;unbehagens
0;-0.0048;unbehaglichkeit
0;-0.0048;unbehaglichkeiten
0;-0.0048;nan
0;-0.0048;unbequemlichkeit
0;-0.0048;unbequemlichkeiten
0;-0.0537;nan
0;-0.0048;undankbarkeit
0;-0.0048;undankbarkeiten
0;-0.0048;unehrlichkeit
0;-0.0048;unehrlichkeiten
0;-0.3289;uneinigkeit
0;-0.3289;uneinigkeiten
0;-0.0048;unerbittlichkeit
0;-0.0048;unerbittlichkeiten
0;-0.0048;unertraeglichkeit
0;-0.0048;unertraeglichkeiten
0;-0.0048;unfall
0;-0.0048;unfaellen
0;-0.0048;unfalls
0;-0.0048;unfaelle
0;-0.0048;unfalles
0;-0.0048;unfalle
0;-0.3085;unfreundlichkeit
0;-0.3085;unfreundlichkeiten
0;-0.3394;unfug
0;-0.3394;unfugs
0;-0.1896;unfaehigkeit
0;-0.1896;unfaehigkeiten
0;-0.4655;nan
0;-0.0048;nan
0;-0.0048;ungenauigkeit
0;-0.0048;ungenauigkeiten
0;-0.3419;ungerechtigkeit
0;-0.3419;ungerechtigkeiten
0;-0.3116;ungeschicklichkeit
0;-0.3116;ungeschicklichkeiten
0;-0.0048;nan
0;-0.0048;ungleichheit
0;-0.0048;ungleichheiten
0;-0.5004;unglueck
0;-0.5004;unglueckes
0;-0.5004;ungluecks
0;-0.5004;ungluecke
0;-0.5004;ungluecken
0;-0.0048;unheilbarkeit
0;-0.0048;unheilbarkeiten
0;-0.0048;unhoeflichkeit
0;-0.0048;unhoeflichkeiten
0;-0.0048;unklarheit
0;-0.0048;unklarheiten
0;-0.0048;unmenschlichkeit
0;-0.0048;unmenschlichkeiten
0;-0.3172;nan
0;-0.3394;unmut
0;-0.3394;unmutes
0;-0.3394;unmuts
0;-0.3394;unmute
0;-0.3391;unordnung
0;-0.3391;unordnungen
0;-0.5086;unrecht
0;-0.5086;unrechtes
0;-0.5086;unrechts
0;-0.5086;unrechte
0;-0.0048;unregelmaessigkeit
0;-0.0048;unregelmaessigkeiten
0;-0.0048;nan
0;-0.201;unruhe
0;-0.201;unruhen
0;-0.358;unsicherheit
0;-0.358;unsicherheiten
0;-0.4969;unsinn
0;-0.4969;unsinnes
0;-0.4969;unsinns
0;-0.3075;unstetigkeit
0;-0.3075;unstetigkeiten
0;-0.0048;unstimmigkeit
0;-0.0048;unstimmigkeiten
0;-0.0048;unterbrechung
0;-0.0048;unterbrechungen
0;-0.0048;unterdrueckung
0;-0.0048;unterdrueckungen
0;-0.3498;untergang
0;-0.3498;untergangs
0;-0.3498;untergaengen
0;-0.3498;unterganges
0;-0.3498;untergaenge
0;-0.0048;unterlassung
0;-0.0048;unterlassungen
0;-0.3279;unterwerfung
0;-0.3279;unterwerfungen
0;-0.3293;nan
0;-0.3068;unverantwortlichkeit
0;-0.3068;unverantwortlichkeiten
0;-0.0048;unvereinbarkeit
0;-0.0048;unvereinbarkeiten
0;-0.0048;unverhaeltnismaessigkeit
0;-0.0048;unverhaeltnismaessigkeiten
0;-0.0048;unverschaemtheit
0;-0.0048;unverschaemtheiten
0;-0.0048;unvollkommenheit
0;-0.0048;unvollkommenheiten
0;-0.0048;unvollstaendigkeit
0;-0.0048;unvollstaendigkeiten
0;-0.466;unwahrheit
0;-0.466;unwahrheiten
0;-0.0048;unwirksamkeit
0;-0.0048;unwirksamkeiten
0;-0.0048;unwirtschaftlichkeit
0;-0.0048;unwirtschaftlichkeiten
0;-0.4935;unwissenheit
0;-0.4935;unwissenheiten
0;-0.6324;unzufriedenheit
0;-0.6324;unzufriedenheiten
0;-0.0048;unzumutbarkeit
0;-0.0048;unzumutbarkeiten
0;-0.0048;unzuverlaessigkeit
0;-0.0048;unzuverlaessigkeiten
0;-0.0048;vagheit
0;-0.0048;vagheiten
0;-0.3308;verachtung
0;-0.3308;verachtungen
0;-0.0048;verbannung
0;-0.0048;verbannungen
0;-0.0048;verbot
0;-0.0048;verbots
0;-0.0048;verbotes
0;-0.0048;verboten
0;-0.0048;verbote
0;-0.8074;verdacht
0;-0.8074;verdachts
0;-0.8074;verdachte
0;-0.8074;verdachten
0;-0.8074;verdachtes
0;-0.8074;verdaechte
0;-0.8074;verdaechten
0;-0.0048;verdorbenheit
0;-0.0048;verdorbenheiten
0;-0.0048;verdraengung
0;-0.0048;verdraengungen
0;-0.0048;verdaechtige
0;-0.0048;verdaechtiger
0;-0.0048;verdaechtigen
0;-0.0048;verfall
0;-0.0048;verfalles
0;-0.0048;verfalls
0;-0.0048;verfalle
0;-0.0048;verfaelle
0;-0.0048;verfaellen
0;-0.0048;verfehlung
0;-0.0048;verfehlungen
0;-0.3369;vergeltung
0;-0.3369;vergeltungen
0;-0.0048;vergeltungsmassnahme
0;-0.0048;vergeltungsmassnahmen
0;-0.0048;vergeudung
0;-0.0048;vergeudungen
0;-0.0048;verherrlichung
0;-0.0048;verherrlichungen
0;-0.0048;verhaengnis
0;-0.0048;verhaengnisses
0;-0.0048;verhaengnissen
0;-0.0048;verhaengnisse
0;-0.0048;verkleinerung
0;-0.0048;verkleinerungen
0;-0.0048;verlangsamung
0;-0.0048;verlangsamungen
0;-0.5032;verletzung
0;-0.5032;verletzungen
0;-0.4792;verleumdung
0;-0.4792;verleumdungen
0;-0.3441;verlierer
0;-0.3441;verlierern
0;-0.3441;verlierers
0;-0.5204;verlust
0;-0.5204;verlustes
0;-0.5204;verlusts
0;-0.5204;verluste
0;-0.5204;verlusten
0;-0.0048;vermeidung
0;-0.0048;vermeidungen
0;-0.0048;verminderung
0;-0.0048;verminderungen
0;-0.328;vernachlaessigung
0;-0.328;vernachlaessigungen
0;-0.4883;vernichtung
0;-0.4883;vernichtungen
0;-0.0048;verrat
0;-0.0048;verrats
0;-0.0048;verrate
0;-0.0048;verrates
0;-0.3352;verraeter
0;-0.3352;verraeters
0;-0.3352;verraetern
0;-0.0447;verrueckter
0;-0.0447;verrueckte
0;-0.0447;verrueckten
0;-0.0048;verruecktheit
0;-0.0048;verruecktheiten
0;-0.3517;versagen
0;-0.3517;versagens
0;-0.4959;verschlechterung
0;-0.4959;verschlechterungen
0;-0.3392;verschmutzung
0;-0.3392;verschmutzungen
0;-0.0048;verschwendung
0;-0.0048;verschwendungen
0;-0.3355;verschwoerung
0;-0.3355;verschwoerungen
0;-0.0048;versenkung
0;-0.0048;versenkungen
0;-0.0048;versklavung
0;-0.0048;versklavungen
0;-0.0048;verstoss
0;-0.0048;verstosses
0;-0.0048;verstoesse
0;-0.0048;verstoessen
0;-0.0048;verstosse
0;-0.0048;verstrickung
0;-0.0048;verstrickungen
0;-0.3463;versuchung
0;-0.3463;versuchungen
0;-0.0048;versaeumnis
0;-0.0048;versaeumnisse
0;-0.0048;versaeumnisses
0;-0.0048;versaeumnissen
0;-0.0048;vertreibung
0;-0.0048;vertreibungen
0;-0.0048;verurteilung
0;-0.0048;verurteilungen
0;-0.3441;verweigerung
0;-0.3441;verweigerungen
0;-0.3202;verwerfung
0;-0.3202;verwerfungen
0;-0.3323;verwirrung
0;-0.3323;verwirrungen
0;-0.0048;verwundung
0;-0.0048;verwundungen
0;-0.0048;verwuestung
0;-0.0048;verwuestungen
0;-0.0048;verzerrung
0;-0.0048;verzerrungen
0;-0.2022;verzicht
0;-0.2022;verzichts
0;-0.2022;verzichtes
0;-0.2022;verzichten
0;-0.2022;verzichte
0;-0.0048;verzweiflung
0;-0.0048;verzweiflungen
0;-0.0048;verzoegerung
0;-0.0048;verzoegerungen
0;-0.6261;vorurteil
0;-0.6261;vorurteils
0;-0.6261;vorurteilen
0;-0.6261;vorurteile
0;-0.0048;vorwand
0;-0.0048;vorwaende
0;-0.0048;vorwandes
0;-0.0048;vorwands
0;-0.0048;vorwaenden
0;-0.0048;vorwande
0;-0.5095;vorwurf
0;-0.5095;vorwuerfen
0;-0.5095;vorwurfs
0;-0.5095;vorwuerfe
0;-0.5095;vorwurfes
0;-0.0048;wahnsinn
0;-0.0048;wahnsinns
0;-0.3356;wermutstropfen
0;-0.3356;wermutstropfens
0;-0.0048;wertlosigkeit
0;-0.0048;wertlosigkeiten
0;-0.0048;wertverlust
0;-0.0048;wertverluste
0;-0.0048;wertverlustes
0;-0.0048;wertverlusts
0;-0.0048;wertverlusten
0;-0.0048;wichtigtuer
0;-0.0048;wichtigtuers
0;-0.0048;wichtigtuern
0;-0.0048;widernatuerlichkeit
0;-0.0048;widernatuerlichkeiten
0;-0.0048;widerruf
0;-0.0048;widerrufs
0;-0.0048;widerrufes
0;-0.0048;widerrufen
0;-0.3655;widerspruch
0;-0.3655;widersprueche
0;-0.3655;widerspruechen
0;-0.3655;widerspruchs
0;-0.3655;widerspruches
0;-0.3655;widerspruche
0;-0.0048;widrigkeit
0;-0.0048;widrigkeiten
0;-0.0048;wirtschaftskrise
0;-0.0048;wirtschaftskrisen
0;-0.0048;wrack
0;-0.0048;wracks
0;-0.0048;wracke
0;-0.0048;wracken
0;-0.0048;wrackes
0;-0.3396;wunde
0;-0.3396;wunden
0;-0.4726;nan
0;-0.0048;wueste
0;-0.0048;wuesten
0;-0.0048;zahlungsunfaehigkeit
0;-0.0048;zahlungsunfaehigkeiten
0;-0.3223;zeitverschwendung
0;-0.3223;zeitverschwendungen
0;-0.3468;zensur
0;-0.3468;zensuren
0;-0.0048;zerrung
0;-0.0048;zerrungen
0;-0.0048;zerschlagung
0;-0.0048;zerschlagungen
0;-0.3578;zerstoerung
0;-0.3578;zerstoerungen
0;-0.0048;nan
0;-0.0048;zoll
0;-0.0048;zolls
0;-0.0048;zoelle
0;-0.0048;zolles
0;-0.0048;zoellen
0;-0.3537;zorn
0;-0.3537;zorns
0;-0.3537;zornes
0;-0.3537;zorne
0;-0.3286;zumutung
0;-0.3286;zumutungen
0;-0.0048;zusammenbruch
0;-0.0048;zusammenbrueche
0;-0.0048;zusammenbruchs
0;-0.0048;zusammenbruches
0;-0.0048;zusammenbruechen
0;-0.3302;zusammenstoss
0;-0.3302;zusammenstosses
0;-0.3302;zusammenstoesse
0;-0.3302;zusammenstosse
0;-0.3302;zusammenstoessen
0;-0.0721;zwang
0;-0.0721;zwanges
0;-0.0721;zwaengen
0;-0.0721;zwaenge
0;-0.0721;zwangs
0;-0.0721;zwange
0;-0.0048;zwangslage
0;-0.0048;zwangslagen
0;-0.0048;zwangsmassnahme
0;-0.0048;zwangsmassnahmen
0;-0.0048;zweifel
0;-0.0048;zweifeln
0;-0.0048;zweifels
0;-0.0048;nan
0;-0.0578;abbauen
0;-0.0578;abbaue
0;-0.0578;abbaust
0;-0.0578;abbaut
0;-0.0578;abbauest
0;-0.0578;abbauet
0;-0.0578;abbaute
0;-0.0578;abbautest
0;-0.0578;abbauten
0;-0.3482;abbrechen
0;-0.3482;abbreche
0;-0.3482;abbrichst
0;-0.3482;abbricht
0;-0.3482;abbrecht
0;-0.3482;abbrechest
0;-0.3482;abbrechet
0;-0.3482;abbrach
0;-0.3482;abbrachst
0;-0.3482;abbrachen
0;-0.3482;abbracht
0;-0.3482;abbraeche
0;-0.3482;abbraechest
0;-0.3482;abbraechst
0;-0.3482;abbraechen
0;-0.3482;abbraechet
0;-0.3482;abbraecht
0;-0.0048;abdanken
0;-0.0048;abgedankt
0;-0.0048;abdanke
0;-0.0048;abdankte
0;-0.0048;abdankt
0;-0.0048;abdanktet
0;-0.0048;abdankest
0;-0.0048;abdankst
0;-0.0048;abdanktest
0;-0.0048;abdankten
0;-0.0048;abdanket
0;-0.0048;abdaempfen
0;-0.0048;abdaempfe
0;-0.0048;abdaempfst
0;-0.0048;abdaempft
0;-0.0048;abdaempfest
0;-0.0048;abdaempfet
0;-0.0048;abdaempfte
0;-0.0048;abdaempftest
0;-0.0048;abdaempften
0;-0.0048;abdaempftet
0;-0.0048;abfallen
0;-0.0048;abfalle
0;-0.0048;abfaellst
0;-0.0048;abfaellt
0;-0.0048;abfallt
0;-0.0048;abfallest
0;-0.0048;abfallet
0;-0.0048;abfiel
0;-0.0048;abfielst
0;-0.0048;abfielen
0;-0.0048;abfielt
0;-0.0048;abfiele
0;-0.0048;abfielest
0;-0.0048;abfielet
0;-0.3197;abfaellig
0;-0.3197;abfaelligstes
0;-0.3197;abfaelligster
0;-0.3197;abfaelligste
0;-0.3197;abfaelligsten
0;-0.3197;abfaelligst
0;-0.3197;abfaelligstem
0;-0.3197;abfaellige
0;-0.3197;abfaelligerer
0;-0.3197;abfaelliger
0;-0.3197;abfaelligere
0;-0.3197;abfaelliges
0;-0.3197;abfaelligeren
0;-0.3197;abfaelligerem
0;-0.3197;abfaelligen
0;-0.3197;abfaelligem
0;-0.3197;abfaelligeres
0;-0.3358;abfuehren
0;-0.3358;abfuehrtet
0;-0.3358;abfuehrt
0;-0.3358;abfuehrst
0;-0.3358;abfuehre
0;-0.3358;abfuehrte
0;-0.3358;abfuehret
0;-0.3358;abgefuehrt
0;-0.3358;abfuehrtest
0;-0.3358;abfuehrten
0;-0.3358;abfuehrest
0;-0.0048;abgebrochen
0;-0.0048;abgebrochene
0;-0.0048;abgebrochenem
0;-0.0048;abgebrochenen
0;-0.0048;abgebrochener
0;-0.0048;abgebrochenes
0;-0.1839;abgedroschen
0;-0.1839;abgedroschene
0;-0.1839;abgedroschenem
0;-0.1839;abgedroschenen
0;-0.1839;abgedroschener
0;-0.1839;abgedroschenes
0;-0.1839;abgedroschenere
0;-0.1839;abgedroschenerem
0;-0.1839;abgedroscheneres
0;-0.1839;abgedroscheneren
0;-0.1839;abgedroschenerer
0;-0.1839;abgedroschner
0;-0.1839;abgedroschenste
0;-0.1839;abgedroschenstem
0;-0.1839;abgedroschensten
0;-0.1839;abgedroschenster
0;-0.1839;abgedroschenstes
0;-0.1839;abgedroschneren
0;-0.1839;abgedroschneres
0;-0.1839;abgedroschnere
0;-0.1839;abgedroschnerem
0;-0.1839;abgedroschnerer
0;-0.0368;abgestanden
0;-0.0368;abgestandnerer
0;-0.0368;abgestandneres
0;-0.0368;abgestandenen
0;-0.0368;abgestandenem
0;-0.0368;abgestandenes
0;-0.0368;abgestandener
0;-0.0368;abgestandenstes
0;-0.0368;abgestandenere
0;-0.0368;abgestandenster
0;-0.0368;abgestandenstem
0;-0.0368;abgestandensten
0;-0.0368;abgestandenste
0;-0.0368;abgestandnere
0;-0.0368;abgestandene
0;-0.0368;abgestandeneren
0;-0.0368;abgestandenerem
0;-0.0368;abgestandenst
0;-0.0368;abgestandneren
0;-0.0368;abgestandeneres
0;-0.0368;abgestandnerem
0;-0.0368;abgestandenerer
0;-0.0368;abgestandner
0;-0.0048;abgetakelt
0;-0.0048;abgetakeltstem
0;-0.0048;abgetakeltere
0;-0.0048;abgetakeltste
0;-0.0048;abgetakeltsten
0;-0.0048;abgetakeltstes
0;-0.0048;abgetakeltster
0;-0.0048;abgetakelten
0;-0.0048;abgetakelteren
0;-0.0048;abgetakeltem
0;-0.0048;abgetakeltst
0;-0.0048;abgetakelte
0;-0.0048;abgetakelterem
0;-0.0048;abgetakeltes
0;-0.0048;abgetakelter
0;-0.0048;abgetakelterer
0;-0.0048;abgetakelteres
0;-0.0397;abgleiten
0;-0.0397;abgleite
0;-0.0397;abgleitest
0;-0.0397;abgleitet
0;-0.0397;abglitt
0;-0.0397;abglittest
0;-0.0397;abglitten
0;-0.0397;abglittet
0;-0.0397;abglitte
0;-0.1719;abgruendig
0;-0.1719;abgruendiger
0;-0.1719;abgruendiges
0;-0.1719;abgruendigst
0;-0.1719;abgruendigste
0;-0.1719;abgruendigstem
0;-0.1719;abgruendige
0;-0.1719;abgruendigeres
0;-0.1719;abgruendigsten
0;-0.1719;abgruendigerer
0;-0.1719;abgruendigerem
0;-0.1719;abgruendigeren
0;-0.1719;abgruendigster
0;-0.1719;abgruendigstes
0;-0.1719;abgruendigen
0;-0.1719;abgruendigem
0;-0.1719;abgruendigere
0;-0.0048;abhaengig
0;-0.0048;abhaengigem
0;-0.0048;abhaengigen
0;-0.0048;abhaengiger
0;-0.0048;abhaengiges
